;filename;phenotype
13485;CN-CP612_H19_T0001F013L01A01Z01C01_028.png;0.0
13486;CN-CP614_D09_T0001F026L01A01Z01C01_035.png;0.0
13487;CN-CP616_F17_T0001F030L01A01Z01C01_089.png;1.0
13488;CN-CP614_H03_T0001F021L01A01Z01C01_097.png;0.0
13489;CN-CP613_J12_T0001F004L01A01Z01C01_043.png;0.0
13490;CN-CP614_G06_T0001F008L01A01Z01C01_098.png;0.0
13491;CN-CP615_K16_T0001F008L01A01Z01C01_059.png;0.0
13492;CN-CP613_C18_T0001F022L01A01Z01C01_133.png;1.0
13493;CN-CP616_E05_T0001F033L01A01Z01C01_018.png;1.0
13494;CN-CP615_G13_T0001F016L01A01Z01C01_037.png;1.0
13495;CN-CP615_I18_T0001F003L01A01Z01C01_052.png;0.0
13496;CN-CP615_C20_T0001F015L01A01Z01C01_050.png;1.0
13497;CN-CP611_N17_T0001F023L01A01Z01C01_074.png;1.0
13498;CN-CP616_E07_T0001F036L01A01Z01C01_004.png;0.0
13499;CN-CP615_N16_T0001F016L01A01Z01C01_019.png;0.0
13500;CN-CP616_H21_T0001F022L01A01Z01C01_122.png;0.0
13501;CN-CP614_N22_T0001F002L01A01Z01C01_075.png;0.0
13502;CN-CP612_E10_T0001F034L01A01Z01C01_116.png;0.0
13503;CN-CP612_D09_T0001F008L01A01Z01C01_080.png;1.0
13504;CN-CP615_E11_T0001F019L01A01Z01C01_092.png;0.0
13505;CN-CP612_L11_T0001F002L01A01Z01C01_102.png;0.0
13506;CN-CP615_H03_T0001F008L01A01Z01C01_016.png;1.0
13507;CN-CP611_J16_T0001F032L01A01Z01C01_036.png;1.0
13508;CN-CP615_C09_T0001F023L01A01Z01C01_096.png;0.0
13509;CN-CP612_K08_T0001F014L01A01Z01C01_068.png;0.0
13510;CN-CP615_K16_T0001F008L01A01Z01C01_038.png;0.0
13511;CN-CP616_N16_T0001F011L01A01Z01C01_105.png;1.0
13512;CN-CP614_E18_T0001F024L01A01Z01C01_017.png;0.0
13513;CN-CP614_E06_T0001F004L01A01Z01C01_126.png;1.0
13514;CN-CP612_D09_T0001F035L01A01Z01C01_047.png;0.0
13515;CN-CP614_I12_T0001F023L01A01Z01C01_009.png;0.0
13516;CN-CP615_F11_T0001F033L01A01Z01C01_085.png;1.0
13517;CN-CP615_I08_T0001F032L01A01Z01C01_034.png;1.0
13518;CN-CP616_I08_T0001F035L01A01Z01C01_026.png;1.0
13519;CN-CP611_K16_T0001F007L01A01Z01C01_008.png;1.0
13520;CN-CP612_J14_T0001F012L01A01Z01C01_037.png;0.0
13521;CN-CP613_E10_T0001F004L01A01Z01C01_160.png;0.0
13522;CN-CP611_L16_T0001F018L01A01Z01C01_126.png;0.0
13523;CN-CP615_K03_T0001F027L01A01Z01C01_128.png;0.0
13524;CN-CP615_E20_T0001F008L01A01Z01C01_015.png;1.0
13525;CN-CP616_K22_T0001F017L01A01Z01C01_034.png;3.0
13526;CN-CP616_I07_T0001F031L01A01Z01C01_045.png;1.0
13527;CN-CP612_C02_T0001F006L01A01Z01C01_178.png;1.0
13528;CN-CP616_D05_T0001F011L01A01Z01C01_083.png;1.0
13529;CN-CP615_M13_T0001F012L01A01Z01C01_026.png;0.0
13530;CN-CP611_M04_T0001F013L01A01Z01C01_043.png;1.0
13531;CN-CP611_C10_T0001F003L01A01Z01C01_044.png;1.0
13532;CN-CP616_K20_T0001F007L01A01Z01C01_087.png;1.0
13533;CN-CP612_F02_T0001F024L01A01Z01C01_030.png;0.0
13534;CN-CP611_L16_T0001F004L01A01Z01C01_183.png;0.0
13535;CN-CP612_N19_T0001F002L01A01Z01C01_088.png;1.0
13536;CN-CP612_I04_T0001F024L01A01Z01C01_030.png;0.0
13537;CN-CP616_N19_T0001F010L01A01Z01C01_071.png;1.0
13538;CN-CP613_N09_T0001F017L01A01Z01C01_214.png;1.0
13539;CN-CP616_J17_T0001F006L01A01Z01C01_165.png;1.0
13540;CN-CP612_N17_T0001F007L01A01Z01C01_208.png;1.0
13541;CN-CP612_F02_T0001F014L01A01Z01C01_056.png;1.0
13542;CN-CP612_J03_T0001F015L01A01Z01C01_027.png;0.0
13543;CN-CP616_I06_T0001F028L01A01Z01C01_095.png;1.0
13544;CN-CP616_F03_T0001F015L01A01Z01C01_022.png;0.0
13545;CN-CP615_E10_T0001F004L01A01Z01C01_036.png;0.0
13546;CN-CP611_L22_T0001F011L01A01Z01C01_080.png;0.0
13547;CN-CP616_I06_T0001F005L01A01Z01C01_113.png;1.0
13548;CN-CP616_N13_T0001F030L01A01Z01C01_064.png;1.0
13549;CN-CP613_D23_T0001F029L01A01Z01C01_092.png;0.0
13550;CN-CP614_C06_T0001F022L01A01Z01C01_057.png;0.0
13551;CN-CP613_E06_T0001F005L01A01Z01C01_037.png;0.0
13552;CN-CP612_J03_T0001F010L01A01Z01C01_064.png;0.0
13553;CN-CP616_K21_T0001F036L01A01Z01C01_042.png;0.0
13554;CN-CP613_D13_T0001F013L01A01Z01C01_021.png;1.0
13555;CN-CP611_K07_T0001F034L01A01Z01C01_067.png;0.0
13556;CN-CP614_K07_T0001F030L01A01Z01C01_050.png;0.0
13557;CN-CP616_H16_T0001F024L01A01Z01C01_014.png;0.0
13558;CN-CP612_F12_T0001F035L01A01Z01C01_024.png;0.0
13559;CN-CP613_D21_T0001F031L01A01Z01C01_053.png;3.0
13560;CN-CP612_L08_T0001F022L01A01Z01C01_076.png;1.0
13561;CN-CP611_C04_T0001F006L01A01Z01C01_016.png;1.0
13562;CN-CP611_C02_T0001F017L01A01Z01C01_027.png;1.0
13563;CN-CP616_J23_T0001F010L01A01Z01C01_136.png;1.0
13564;CN-CP615_D20_T0001F024L01A01Z01C01_042.png;0.0
13565;CN-CP611_C16_T0001F019L01A01Z01C01_058.png;1.0
13566;CN-CP612_E07_T0001F006L01A01Z01C01_058.png;0.0
13567;CN-CP615_N11_T0001F001L01A01Z01C01_066.png;1.0
13568;CN-CP613_N05_T0001F020L01A01Z01C01_139.png;1.0
13569;CN-CP615_K03_T0001F008L01A01Z01C01_016.png;0.0
13570;CN-CP616_N16_T0001F021L01A01Z01C01_092.png;1.0
13571;CN-CP616_D02_T0001F017L01A01Z01C01_195.png;0.0
13572;CN-CP615_M19_T0001F032L01A01Z01C01_046.png;1.0
13573;CN-CP616_J09_T0001F014L01A01Z01C01_029.png;1.0
13574;CN-CP613_F04_T0001F016L01A01Z01C01_010.png;3.0
13575;CN-CP613_C07_T0001F015L01A01Z01C01_118.png;1.0
13576;CN-CP612_K11_T0001F033L01A01Z01C01_023.png;1.0
13577;CN-CP615_H21_T0001F034L01A01Z01C01_032.png;0.0
13578;CN-CP614_F06_T0001F005L01A01Z01C01_026.png;1.0
13579;CN-CP611_K09_T0001F032L01A01Z01C01_037.png;0.0
13580;CN-CP612_K18_T0001F028L01A01Z01C01_082.png;0.0
13581;CN-CP615_L19_T0001F002L01A01Z01C01_060.png;0.0
13582;CN-CP612_I03_T0001F017L01A01Z01C01_008.png;0.0
13583;CN-CP613_C12_T0001F034L01A01Z01C01_094.png;1.0
13584;CN-CP613_G09_T0001F008L01A01Z01C01_052.png;1.0
13585;CN-CP616_J02_T0001F005L01A01Z01C01_097.png;1.0
13586;CN-CP616_D13_T0001F010L01A01Z01C01_037.png;0.0
13587;CN-CP613_F21_T0001F019L01A01Z01C01_059.png;1.0
13588;CN-CP615_C06_T0001F021L01A01Z01C01_088.png;0.0
13589;CN-CP613_N10_T0001F034L01A01Z01C01_072.png;1.0
13590;CN-CP615_C18_T0001F013L01A01Z01C01_051.png;0.0
13591;CN-CP611_G23_T0001F001L01A01Z01C01_068.png;1.0
13592;CN-CP616_C12_T0001F022L01A01Z01C01_058.png;0.0
13593;CN-CP613_G06_T0001F023L01A01Z01C01_038.png;1.0
13594;CN-CP611_N08_T0001F017L01A01Z01C01_196.png;1.0
13595;CN-CP612_I22_T0001F035L01A01Z01C01_049.png;0.0
13596;CN-CP615_I17_T0001F003L01A01Z01C01_021.png;0.0
13597;CN-CP611_I09_T0001F007L01A01Z01C01_044.png;0.0
13598;CN-CP611_N19_T0001F002L01A01Z01C01_015.png;1.0
13599;CN-CP616_H06_T0001F033L01A01Z01C01_019.png;0.0
13600;CN-CP611_C17_T0001F013L01A01Z01C01_072.png;1.0
13601;CN-CP616_N12_T0001F036L01A01Z01C01_056.png;1.0
13602;CN-CP612_L10_T0001F034L01A01Z01C01_092.png;1.0
13603;CN-CP616_E12_T0001F004L01A01Z01C01_037.png;0.0
13604;CN-CP613_D17_T0001F026L01A01Z01C01_117.png;1.0
13605;CN-CP614_N09_T0001F014L01A01Z01C01_164.png;1.0
13606;CN-CP612_M04_T0001F002L01A01Z01C01_070.png;0.0
13607;CN-CP611_L23_T0001F017L01A01Z01C01_110.png;0.0
13608;CN-CP613_N03_T0001F007L01A01Z01C01_123.png;1.0
13609;CN-CP615_N14_T0001F004L01A01Z01C01_007.png;1.0
13610;CN-CP612_E03_T0001F004L01A01Z01C01_044.png;1.0
13611;CN-CP611_H12_T0001F028L01A01Z01C01_032.png;0.0
13612;CN-CP616_L11_T0001F034L01A01Z01C01_031.png;0.0
13613;CN-CP615_M14_T0001F012L01A01Z01C01_007.png;1.0
13614;CN-CP612_L23_T0001F025L01A01Z01C01_053.png;0.0
13615;CN-CP613_F17_T0001F018L01A01Z01C01_163.png;0.0
13616;CN-CP614_F14_T0001F026L01A01Z01C01_029.png;0.0
13617;CN-CP613_G19_T0001F025L01A01Z01C01_093.png;0.0
13618;CN-CP614_J02_T0001F029L01A01Z01C01_060.png;1.0
13619;CN-CP615_M07_T0001F002L01A01Z01C01_071.png;1.0
13620;CN-CP616_F05_T0001F021L01A01Z01C01_053.png;0.0
13621;CN-CP613_N04_T0001F036L01A01Z01C01_126.png;1.0
13622;CN-CP615_M08_T0001F019L01A01Z01C01_102.png;0.0
13623;CN-CP614_E20_T0001F028L01A01Z01C01_022.png;0.0
13624;CN-CP613_L04_T0001F035L01A01Z01C01_021.png;0.0
13625;CN-CP615_M09_T0001F015L01A01Z01C01_047.png;0.0
13626;CN-CP612_J16_T0001F002L01A01Z01C01_141.png;0.0
13627;CN-CP614_H07_T0001F013L01A01Z01C01_024.png;0.0
13628;CN-CP615_C13_T0001F029L01A01Z01C01_021.png;0.0
13629;CN-CP616_I16_T0001F002L01A01Z01C01_037.png;1.0
13630;CN-CP616_G13_T0001F026L01A01Z01C01_021.png;0.0
13631;CN-CP615_H14_T0001F036L01A01Z01C01_092.png;1.0
13632;CN-CP614_I06_T0001F001L01A01Z01C01_092.png;1.0
13633;CN-CP614_N12_T0001F029L01A01Z01C01_066.png;0.0
13634;CN-CP616_I13_T0001F021L01A01Z01C01_029.png;1.0
13635;CN-CP612_N05_T0001F015L01A01Z01C01_059.png;1.0
13636;CN-CP614_L03_T0001F010L01A01Z01C01_112.png;0.0
13637;CN-CP613_C08_T0001F020L01A01Z01C01_029.png;1.0
13638;CN-CP613_C13_T0001F029L01A01Z01C01_159.png;1.0
13639;CN-CP611_I14_T0001F023L01A01Z01C01_083.png;0.0
13640;CN-CP616_E14_T0001F029L01A01Z01C01_003.png;0.0
13641;CN-CP616_J21_T0001F034L01A01Z01C01_106.png;1.0
13642;CN-CP612_E13_T0001F018L01A01Z01C01_052.png;0.0
13643;CN-CP615_K03_T0001F036L01A01Z01C01_070.png;0.0
13644;CN-CP615_F10_T0001F007L01A01Z01C01_033.png;0.0
13645;CN-CP613_K12_T0001F004L01A01Z01C01_032.png;0.0
13646;CN-CP611_N16_T0001F033L01A01Z01C01_040.png;1.0
13647;CN-CP616_I04_T0001F005L01A01Z01C01_052.png;1.0
13648;CN-CP612_J23_T0001F018L01A01Z01C01_091.png;0.0
13649;CN-CP613_F15_T0001F020L01A01Z01C01_058.png;0.0
13650;CN-CP614_L20_T0001F022L01A01Z01C01_006.png;0.0
13651;CN-CP613_D10_T0001F030L01A01Z01C01_077.png;0.0
13652;CN-CP615_H15_T0001F022L01A01Z01C01_020.png;0.0
13653;CN-CP615_J03_T0001F036L01A01Z01C01_046.png;0.0
13654;CN-CP612_C06_T0001F017L01A01Z01C01_017.png;1.0
13655;CN-CP613_K09_T0001F001L01A01Z01C01_087.png;0.0
13656;CN-CP613_L23_T0001F015L01A01Z01C01_039.png;1.0
13657;CN-CP611_J20_T0001F012L01A01Z01C01_088.png;0.0
13658;CN-CP614_N09_T0001F013L01A01Z01C01_141.png;1.0
13659;CN-CP614_E06_T0001F020L01A01Z01C01_055.png;1.0
13660;CN-CP613_C02_T0001F008L01A01Z01C01_042.png;1.0
13661;CN-CP613_J18_T0001F015L01A01Z01C01_028.png;1.0
13662;CN-CP614_N05_T0001F028L01A01Z01C01_109.png;1.0
13663;CN-CP611_M08_T0001F024L01A01Z01C01_038.png;0.0
13664;CN-CP614_F05_T0001F021L01A01Z01C01_031.png;0.0
13665;CN-CP613_H16_T0001F018L01A01Z01C01_143.png;0.0
13666;CN-CP611_I22_T0001F018L01A01Z01C01_023.png;0.0
13667;CN-CP612_N03_T0001F031L01A01Z01C01_157.png;1.0
13668;CN-CP613_N03_T0001F028L01A01Z01C01_047.png;1.0
13669;CN-CP615_F12_T0001F002L01A01Z01C01_012.png;0.0
13670;CN-CP611_K04_T0001F001L01A01Z01C01_076.png;0.0
13671;CN-CP616_K18_T0001F028L01A01Z01C01_041.png;0.0
13672;CN-CP612_I14_T0001F013L01A01Z01C01_051.png;0.0
13673;CN-CP613_E23_T0001F032L01A01Z01C01_044.png;0.0
13674;CN-CP612_G12_T0001F028L01A01Z01C01_045.png;0.0
13675;CN-CP615_N14_T0001F027L01A01Z01C01_046.png;1.0
13676;CN-CP614_G09_T0001F013L01A01Z01C01_014.png;0.0
13677;CN-CP611_K12_T0001F002L01A01Z01C01_024.png;1.0
13678;CN-CP615_M07_T0001F021L01A01Z01C01_074.png;1.0
13679;CN-CP615_M09_T0001F003L01A01Z01C01_017.png;1.0
13680;CN-CP616_G08_T0001F030L01A01Z01C01_049.png;1.0
13681;CN-CP615_L10_T0001F024L01A01Z01C01_029.png;0.0
13682;CN-CP616_N22_T0001F029L01A01Z01C01_035.png;1.0
13683;CN-CP616_J07_T0001F030L01A01Z01C01_059.png;1.0
13684;CN-CP611_M08_T0001F035L01A01Z01C01_030.png;0.0
13685;CN-CP614_I09_T0001F022L01A01Z01C01_100.png;0.0
13686;CN-CP612_F20_T0001F022L01A01Z01C01_103.png;0.0
13687;CN-CP614_I22_T0001F029L01A01Z01C01_044.png;0.0
13688;CN-CP616_I23_T0001F017L01A01Z01C01_218.png;1.0
13689;CN-CP616_J12_T0001F033L01A01Z01C01_059.png;1.0
13690;CN-CP611_G22_T0001F001L01A01Z01C01_050.png;0.0
13691;CN-CP612_E12_T0001F032L01A01Z01C01_072.png;0.0
13692;CN-CP613_L13_T0001F023L01A01Z01C01_045.png;0.0
13693;CN-CP613_C12_T0001F023L01A01Z01C01_118.png;1.0
13694;CN-CP614_G11_T0001F022L01A01Z01C01_040.png;0.0
13695;CN-CP615_F17_T0001F008L01A01Z01C01_012.png;0.0
13696;CN-CP612_C16_T0001F009L01A01Z01C01_044.png;1.0
13697;CN-CP613_I12_T0001F015L01A01Z01C01_044.png;4.0
13698;CN-CP614_H10_T0001F029L01A01Z01C01_027.png;0.0
13699;CN-CP615_F08_T0001F018L01A01Z01C01_023.png;0.0
13700;CN-CP613_K20_T0001F004L01A01Z01C01_068.png;0.0
13701;CN-CP613_E02_T0001F014L01A01Z01C01_205.png;1.0
13702;CN-CP613_I09_T0001F003L01A01Z01C01_027.png;0.0
13703;CN-CP613_C22_T0001F028L01A01Z01C01_148.png;1.0
13704;CN-CP614_F08_T0001F026L01A01Z01C01_084.png;0.0
13705;CN-CP614_J20_T0001F010L01A01Z01C01_025.png;0.0
13706;CN-CP612_M06_T0001F034L01A01Z01C01_053.png;0.0
13707;CN-CP614_L06_T0001F031L01A01Z01C01_004.png;0.0
13708;CN-CP614_K13_T0001F004L01A01Z01C01_054.png;0.0
13709;CN-CP616_L18_T0001F007L01A01Z01C01_087.png;0.0
13710;CN-CP611_G03_T0001F021L01A01Z01C01_023.png;0.0
13711;CN-CP615_K18_T0001F007L01A01Z01C01_024.png;0.0
13712;CN-CP611_E03_T0001F033L01A01Z01C01_102.png;0.0
13713;CN-CP616_M23_T0001F024L01A01Z01C01_072.png;1.0
13714;CN-CP614_N09_T0001F030L01A01Z01C01_019.png;1.0
13715;CN-CP613_D11_T0001F027L01A01Z01C01_125.png;0.0
13716;CN-CP616_D19_T0001F027L01A01Z01C01_073.png;0.0
13717;CN-CP613_M12_T0001F003L01A01Z01C01_034.png;0.0
13718;CN-CP616_I10_T0001F006L01A01Z01C01_022.png;1.0
13719;CN-CP614_I10_T0001F017L01A01Z01C01_025.png;4.0
13720;CN-CP611_E12_T0001F024L01A01Z01C01_038.png;1.0
13721;CN-CP615_L23_T0001F028L01A01Z01C01_031.png;0.0
13722;CN-CP615_C03_T0001F011L01A01Z01C01_022.png;0.0
13723;CN-CP613_J11_T0001F034L01A01Z01C01_101.png;1.0
13724;CN-CP612_K23_T0001F004L01A01Z01C01_005.png;1.0
13725;CN-CP613_N09_T0001F002L01A01Z01C01_058.png;1.0
13726;CN-CP611_I20_T0001F002L01A01Z01C01_073.png;0.0
13727;CN-CP611_I13_T0001F036L01A01Z01C01_052.png;0.0
13728;CN-CP616_J23_T0001F029L01A01Z01C01_159.png;1.0
13729;CN-CP616_N10_T0001F023L01A01Z01C01_083.png;1.0
13730;CN-CP615_H14_T0001F012L01A01Z01C01_123.png;0.0
13731;CN-CP613_L18_T0001F020L01A01Z01C01_159.png;0.0
13732;CN-CP615_H18_T0001F028L01A01Z01C01_062.png;0.0
13733;CN-CP612_E12_T0001F005L01A01Z01C01_026.png;0.0
13734;CN-CP616_J11_T0001F027L01A01Z01C01_155.png;1.0
13735;CN-CP616_L21_T0001F003L01A01Z01C01_134.png;0.0
13736;CN-CP613_F18_T0001F008L01A01Z01C01_069.png;0.0
13737;CN-CP612_N16_T0001F033L01A01Z01C01_034.png;1.0
13738;CN-CP612_F16_T0001F007L01A01Z01C01_125.png;0.0
13739;CN-CP616_N07_T0001F026L01A01Z01C01_058.png;1.0
13740;CN-CP615_G05_T0001F009L01A01Z01C01_060.png;0.0
13741;CN-CP612_F10_T0001F006L01A01Z01C01_023.png;0.0
13742;CN-CP613_G23_T0001F033L01A01Z01C01_042.png;1.0
13743;CN-CP613_G20_T0001F018L01A01Z01C01_030.png;0.0
13744;CN-CP612_K09_T0001F007L01A01Z01C01_048.png;0.0
13745;CN-CP613_F08_T0001F030L01A01Z01C01_056.png;0.0
13746;CN-CP613_F22_T0001F002L01A01Z01C01_068.png;1.0
13747;CN-CP615_D11_T0001F014L01A01Z01C01_145.png;0.0
13748;CN-CP614_L13_T0001F019L01A01Z01C01_062.png;0.0
13749;CN-CP613_N09_T0001F033L01A01Z01C01_116.png;1.0
13750;CN-CP611_J06_T0001F005L01A01Z01C01_044.png;0.0
13751;CN-CP612_C19_T0001F010L01A01Z01C01_066.png;1.0
13752;CN-CP613_F14_T0001F010L01A01Z01C01_044.png;0.0
13753;CN-CP612_D12_T0001F029L01A01Z01C01_077.png;0.0
13754;CN-CP611_L09_T0001F029L01A01Z01C01_022.png;0.0
13755;CN-CP616_M18_T0001F016L01A01Z01C01_081.png;1.0
13756;CN-CP615_L17_T0001F016L01A01Z01C01_008.png;0.0
13757;CN-CP616_M02_T0001F001L01A01Z01C01_155.png;1.0
13758;CN-CP613_C16_T0001F002L01A01Z01C01_022.png;1.0
13759;CN-CP614_K17_T0001F009L01A01Z01C01_069.png;1.0
13760;CN-CP614_M16_T0001F036L01A01Z01C01_032.png;0.0
13761;CN-CP616_G09_T0001F014L01A01Z01C01_017.png;0.0
13762;CN-CP616_F13_T0001F013L01A01Z01C01_101.png;1.0
13763;CN-CP614_I06_T0001F012L01A01Z01C01_009.png;0.0
13764;CN-CP613_E05_T0001F011L01A01Z01C01_050.png;4.0
13765;CN-CP615_G03_T0001F036L01A01Z01C01_106.png;0.0
13766;CN-CP612_C17_T0001F014L01A01Z01C01_030.png;1.0
13767;CN-CP611_M20_T0001F023L01A01Z01C01_082.png;0.0
13768;CN-CP615_I12_T0001F030L01A01Z01C01_034.png;0.0
13769;CN-CP612_I12_T0001F003L01A01Z01C01_022.png;1.0
13770;CN-CP615_H06_T0001F029L01A01Z01C01_063.png;1.0
13771;CN-CP613_K21_T0001F008L01A01Z01C01_081.png;0.0
13772;CN-CP616_J19_T0001F016L01A01Z01C01_023.png;1.0
13773;CN-CP611_G03_T0001F015L01A01Z01C01_115.png;0.0
13774;CN-CP613_D03_T0001F036L01A01Z01C01_062.png;0.0
13775;CN-CP616_H09_T0001F017L01A01Z01C01_017.png;0.0
13776;CN-CP612_G04_T0001F011L01A01Z01C01_011.png;0.0
13777;CN-CP611_H21_T0001F033L01A01Z01C01_048.png;0.0
13778;CN-CP616_D15_T0001F029L01A01Z01C01_057.png;0.0
13779;CN-CP612_G08_T0001F024L01A01Z01C01_093.png;1.0
13780;CN-CP613_N14_T0001F036L01A01Z01C01_133.png;1.0
13781;CN-CP615_H08_T0001F003L01A01Z01C01_028.png;1.0
13782;CN-CP614_E21_T0001F035L01A01Z01C01_015.png;0.0
13783;CN-CP616_J20_T0001F018L01A01Z01C01_103.png;1.0
13784;CN-CP614_C02_T0001F018L01A01Z01C01_115.png;0.0
13785;CN-CP612_C12_T0001F021L01A01Z01C01_034.png;1.0
13786;CN-CP611_F14_T0001F009L01A01Z01C01_176.png;0.0
13787;CN-CP616_H06_T0001F020L01A01Z01C01_019.png;1.0
13788;CN-CP613_M02_T0001F032L01A01Z01C01_098.png;1.0
13789;CN-CP614_I15_T0001F001L01A01Z01C01_065.png;0.0
13790;CN-CP614_L21_T0001F011L01A01Z01C01_024.png;0.0
13791;CN-CP613_E09_T0001F012L01A01Z01C01_020.png;0.0
13792;CN-CP612_J02_T0001F006L01A01Z01C01_078.png;0.0
13793;CN-CP614_K05_T0001F026L01A01Z01C01_079.png;0.0
13794;CN-CP611_K05_T0001F015L01A01Z01C01_023.png;0.0
13795;CN-CP615_D02_T0001F020L01A01Z01C01_036.png;0.0
13796;CN-CP614_F22_T0001F025L01A01Z01C01_056.png;0.0
13797;CN-CP615_L22_T0001F022L01A01Z01C01_030.png;0.0
13798;CN-CP615_C12_T0001F011L01A01Z01C01_075.png;0.0
13799;CN-CP616_G07_T0001F014L01A01Z01C01_046.png;1.0
13800;CN-CP613_J16_T0001F010L01A01Z01C01_148.png;5.0
13801;CN-CP616_E15_T0001F019L01A01Z01C01_101.png;0.0
13802;CN-CP611_F13_T0001F015L01A01Z01C01_066.png;1.0
13803;CN-CP615_F08_T0001F034L01A01Z01C01_016.png;1.0
13804;CN-CP614_K03_T0001F018L01A01Z01C01_096.png;0.0
13805;CN-CP614_F09_T0001F029L01A01Z01C01_093.png;0.0
13806;CN-CP611_J16_T0001F010L01A01Z01C01_105.png;1.0
13807;CN-CP612_N07_T0001F007L01A01Z01C01_068.png;1.0
13808;CN-CP612_M11_T0001F002L01A01Z01C01_090.png;1.0
13809;CN-CP615_E12_T0001F027L01A01Z01C01_026.png;1.0
13810;CN-CP612_K13_T0001F008L01A01Z01C01_083.png;0.0
13811;CN-CP612_N12_T0001F023L01A01Z01C01_204.png;1.0
13812;CN-CP613_L21_T0001F032L01A01Z01C01_051.png;0.0
13813;CN-CP615_E05_T0001F032L01A01Z01C01_087.png;1.0
13814;CN-CP615_G11_T0001F022L01A01Z01C01_051.png;0.0
13815;CN-CP613_C04_T0001F031L01A01Z01C01_025.png;1.0
13816;CN-CP613_N21_T0001F014L01A01Z01C01_123.png;1.0
13817;CN-CP613_L20_T0001F025L01A01Z01C01_105.png;0.0
13818;CN-CP611_M16_T0001F014L01A01Z01C01_046.png;3.0
13819;CN-CP616_J08_T0001F027L01A01Z01C01_049.png;1.0
13820;CN-CP612_J16_T0001F001L01A01Z01C01_070.png;0.0
13821;CN-CP612_F23_T0001F025L01A01Z01C01_027.png;0.0
13822;CN-CP613_F02_T0001F028L01A01Z01C01_086.png;1.0
13823;CN-CP612_I02_T0001F010L01A01Z01C01_013.png;0.0
13824;CN-CP611_N02_T0001F036L01A01Z01C01_102.png;1.0
13825;CN-CP611_D12_T0001F006L01A01Z01C01_112.png;0.0
13826;CN-CP616_I06_T0001F012L01A01Z01C01_080.png;1.0
13827;CN-CP615_D15_T0001F017L01A01Z01C01_138.png;0.0
13828;CN-CP614_D08_T0001F017L01A01Z01C01_135.png;0.0
13829;CN-CP615_C14_T0001F029L01A01Z01C01_029.png;1.0
13830;CN-CP614_M11_T0001F029L01A01Z01C01_022.png;1.0
13831;CN-CP616_J02_T0001F015L01A01Z01C01_071.png;1.0
13832;CN-CP613_C06_T0001F012L01A01Z01C01_100.png;1.0
13833;CN-CP616_J20_T0001F021L01A01Z01C01_189.png;1.0
13834;CN-CP616_E07_T0001F024L01A01Z01C01_009.png;0.0
13835;CN-CP613_C20_T0001F022L01A01Z01C01_078.png;1.0
13836;CN-CP611_M11_T0001F027L01A01Z01C01_059.png;0.0
13837;CN-CP611_M03_T0001F031L01A01Z01C01_075.png;0.0
13838;CN-CP614_D10_T0001F019L01A01Z01C01_104.png;1.0
13839;CN-CP613_F10_T0001F025L01A01Z01C01_015.png;0.0
13840;CN-CP616_M14_T0001F023L01A01Z01C01_131.png;1.0
13841;CN-CP612_H11_T0001F003L01A01Z01C01_009.png;0.0
13842;CN-CP612_N19_T0001F004L01A01Z01C01_173.png;1.0
13843;CN-CP613_C10_T0001F004L01A01Z01C01_023.png;1.0
13844;CN-CP616_D10_T0001F029L01A01Z01C01_091.png;0.0
13845;CN-CP614_N12_T0001F022L01A01Z01C01_015.png;0.0
13846;CN-CP612_C10_T0001F004L01A01Z01C01_222.png;1.0
13847;CN-CP615_K08_T0001F011L01A01Z01C01_063.png;0.0
13848;CN-CP613_C22_T0001F007L01A01Z01C01_125.png;1.0
13849;CN-CP612_K09_T0001F025L01A01Z01C01_063.png;1.0
13850;CN-CP611_E10_T0001F018L01A01Z01C01_050.png;0.0
13851;CN-CP612_M07_T0001F008L01A01Z01C01_041.png;1.0
13852;CN-CP612_C19_T0001F029L01A01Z01C01_030.png;1.0
13853;CN-CP616_C07_T0001F028L01A01Z01C01_013.png;0.0
13854;CN-CP615_E09_T0001F028L01A01Z01C01_035.png;0.0
13855;CN-CP611_C02_T0001F031L01A01Z01C01_135.png;1.0
13856;CN-CP615_E21_T0001F031L01A01Z01C01_041.png;1.0
13857;CN-CP615_J20_T0001F003L01A01Z01C01_017.png;2.0
13858;CN-CP613_L17_T0001F007L01A01Z01C01_055.png;0.0
13859;CN-CP612_G02_T0001F015L01A01Z01C01_064.png;0.0
13860;CN-CP611_C17_T0001F022L01A01Z01C01_032.png;1.0
13861;CN-CP611_M09_T0001F011L01A01Z01C01_069.png;0.0
13862;CN-CP612_N14_T0001F012L01A01Z01C01_159.png;1.0
13863;CN-CP615_K03_T0001F028L01A01Z01C01_131.png;0.0
13864;CN-CP614_G02_T0001F011L01A01Z01C01_051.png;0.0
13865;CN-CP615_J04_T0001F036L01A01Z01C01_040.png;0.0
13866;CN-CP615_N11_T0001F001L01A01Z01C01_031.png;1.0
13867;CN-CP616_J11_T0001F007L01A01Z01C01_016.png;1.0
13868;CN-CP616_F14_T0001F021L01A01Z01C01_030.png;1.0
13869;CN-CP612_G11_T0001F035L01A01Z01C01_029.png;0.0
13870;CN-CP616_J19_T0001F009L01A01Z01C01_165.png;1.0
13871;CN-CP613_C02_T0001F027L01A01Z01C01_022.png;1.0
13872;CN-CP613_N11_T0001F005L01A01Z01C01_116.png;1.0
